label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.187358,0.095528,-0.334957,0.011274,0.010669,0.011464,-0.960182,-0.114864,-0.080037
125,-0.193143,0.055125,-0.270967,0.033020,0.029027,0.031569,-2.172087,-0.611691,1.560764
250,-0.413329,0.247663,-0.551306,0.034760,0.033102,0.035940,0.280228,-0.291529,1.679814
250,-0.217873,0.149736,-0.405998,0.039538,0.037416,0.040205,-1.015668,-0.600764,1.560457
125,-0.050186,0.095982,-0.346118,0.014635,0.012865,0.013992,1.473128,-0.602163,1.856079
125,0.204493,0.025319,-0.237312,0.010000,0.008791,0.009561,-0.640755,-0.780545,-0.756393
125,0.116663,0.017933,-0.234269,0.009707,0.010822,0.009826,0.028893,-0.964497,-1.605951
125,0.201204,0.214624,-0.508754,0.025318,0.028224,0.025627,-0.328368,-0.008618,1.335387
250,0.025095,0.122050,-0.371632,0.032262,0.030531,0.032807,1.303834,-0.603404,1.582532
250,-0.006996,0.062899,-0.279449,0.041155,0.038946,0.041849,2.150926,-0.611516,1.580973
250,-0.119395,0.108062,-0.355299,0.026471,0.025208,0.027370,1.549837,-0.605835,1.582960
125,-0.400324,0.193481,-0.474668,0.011274,0.010669,0.011464,0.546029,0.841283,2.254676
250,-0.386016,0.204506,-0.489572,0.029535,0.025963,0.028237,0.317751,-0.596514,1.574598
250,-0.411842,0.187217,-0.453755,0.041969,0.036893,0.040124,0.559775,-0.597546,1.577257
