label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.106686,0.095442,-0.286483,0.009772,0.011394,0.011405,1.002376,-0.288459,-2.961847
125,0.102850,0.188606,-0.451904,0.010982,0.010458,0.011354,-0.543242,0.923730,0.922936
125,0.255773,0.162993,-0.398432,0.028242,0.031484,0.028587,-1.211943,-0.538760,1.559865
125,0.138472,0.172414,-0.412335,0.033579,0.031977,0.034719,-0.757773,-0.534996,1.562773
250,0.236300,0.101794,-0.283153,0.042764,0.037592,0.040884,-1.849844,-0.545028,1.559573
250,0.122281,0.057195,-0.220222,0.029658,0.034580,0.034612,-2.639685,-0.551019,1.565180
125,-0.295978,0.162988,-0.415576,0.009707,0.010822,0.009826,-0.897756,0.595513,0.420511
250,-0.211227,0.187773,-0.437549,0.029823,0.034773,0.034806,-0.866723,-0.332431,1.261309
250,-0.252225,0.082504,-0.262799,0.029098,0.033928,0.033959,-2.077057,-0.547118,1.560586
250,-0.054796,0.047650,-0.195779,0.044440,0.042320,0.045949,2.551548,-0.550564,1.577292
