label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.065927,-0.019933,-0.230016,0.034475,0.030306,0.032960,2.813081,-0.445688,1.574356
250,0.104111,0.110332,-0.518153,0.027041,0.023771,0.025853,-0.616688,-0.428070,1.564416
125,0.365156,0.101412,-0.508843,0.018754,0.016486,0.017930,0.425484,-0.427116,1.575351
250,0.305608,0.151041,-0.596447,0.039246,0.037374,0.040579,0.439515,-0.255533,1.664683
125,0.034788,0.096358,-0.496422,0.022878,0.021650,0.023264,-0.338449,-0.426790,1.567133
125,-0.152212,0.061459,-0.423366,0.012451,0.014517,0.014531,1.100548,0.369557,2.960024
125,-0.191892,-0.046673,-0.168564,0.037946,0.033357,0.036278,2.455100,-0.443965,1.577790
125,-0.310835,0.035377,-0.342193,0.039016,0.045492,0.045534,1.474745,-0.433753,1.991246
125,-0.116743,-0.031215,-0.227141,0.016680,0.019448,0.019466,1.977765,-1.003506,2.401447
250,0.388985,0.116260,-0.523641,0.031516,0.036747,0.036781,0.257893,-0.426553,1.573610
