label,x,y,z,w,h,l,roll,pitch,yaw
250,0.408716,0.226742,-0.558454,0.021712,0.024204,0.021977,-0.621937,0.900600,0.829928
250,0.195867,0.197564,-0.507660,0.034190,0.032356,0.034767,0.480451,-0.520326,1.576151
125,0.001051,0.046818,-0.253270,0.009707,0.010822,0.009826,-0.953576,-0.511015,-0.334087
125,-0.174755,0.015171,-0.210556,0.010000,0.008791,0.009561,0.202229,-1.029399,-1.805628
125,-0.156713,-0.016749,-0.141644,0.029789,0.026187,0.028480,3.135933,-0.731861,1.572116
125,-0.358341,0.137795,-0.408034,0.031124,0.029639,0.032181,1.117898,-0.439031,1.812979
250,-0.014456,0.137942,-0.406036,0.029705,0.026112,0.028399,-1.101029,-0.524684,1.560467
125,0.426359,0.159170,-0.453595,0.018354,0.016135,0.017548,-0.762980,-0.411660,1.437105
125,0.367239,0.195465,-0.522168,0.010982,0.010458,0.011354,-0.528983,0.946217,0.946383
125,0.112967,0.090018,-0.330614,0.023241,0.020431,0.022220,1.560315,-0.538891,1.801887
250,-0.206832,0.040098,-0.233441,0.039923,0.037781,0.040597,2.754012,-0.538450,1.575175
250,0.025877,0.169706,-0.455070,0.035192,0.030936,0.033645,-0.882250,-0.426183,1.419752
