label,x,y,z,w,h,l,roll,pitch,yaw
250,0.324031,0.066086,-0.316670,0.031089,0.034658,0.031469,-1.809910,-0.417233,1.560181
125,-0.152029,0.081675,-0.366609,0.010000,0.008791,0.009561,-1.150482,0.156719,0.069646
125,-0.244720,0.133242,-0.492707,0.010000,0.008791,0.009561,-0.221942,1.144852,1.327889
125,-0.087055,0.098723,-0.411994,0.009707,0.010822,0.009826,-1.129518,0.337178,0.155010
250,-0.164532,0.081576,-0.354219,0.029187,0.032538,0.029544,-1.487383,-0.414032,1.559908
125,0.277688,0.052762,-0.303621,0.016615,0.019372,0.019390,-2.093325,-0.419851,1.561328
125,0.365872,0.128309,-0.455182,0.009707,0.010822,0.009826,-1.083084,0.535337,0.264272
125,-0.052162,0.106149,-0.427128,0.016268,0.014301,0.015553,1.075192,-0.181505,2.111866
250,0.286507,0.153465,-0.505915,0.036861,0.042979,0.043019,-0.504704,-0.406095,1.565513
250,0.016105,0.050663,-0.271507,0.039653,0.034858,0.037910,2.006477,-0.419082,1.580703
250,-0.015264,0.078277,-0.348225,0.034861,0.032991,0.035450,1.325731,-0.338169,2.211605
250,0.177980,-0.005350,-0.173910,0.019889,0.018821,0.020224,2.971534,-1.230788,1.706392
