label,x,y,z,w,h,l,roll,pitch,yaw
250,0.266042,0.171759,-0.379062,0.027776,0.032386,0.032416,-1.215010,-0.516052,1.559998
250,0.120816,0.212319,-0.449464,0.032959,0.031387,0.034078,-0.204445,-0.509720,1.568458
250,0.164954,0.048506,-0.160010,0.031522,0.036754,0.036788,-2.696721,-0.727546,1.459108
125,0.356064,0.194132,-0.426132,0.016818,0.014784,0.016079,0.975860,0.482570,2.837305
125,0.400607,0.193941,-0.406622,0.038393,0.044766,0.044807,0.945209,-0.513673,1.580135
125,-0.043344,0.059306,-0.186255,0.010982,0.010458,0.011354,0.844334,-0.726633,-2.608317
125,-0.084938,0.064758,-0.180212,0.009707,0.010822,0.009826,0.909760,-0.628953,-2.712470
125,-0.121784,0.115118,-0.293742,0.009550,0.011135,0.011145,1.044540,-0.152700,-3.053462
125,0.074599,0.048407,-0.169615,0.009550,0.011135,0.011145,0.152144,-1.044589,-1.746289
125,0.168893,0.056254,-0.191673,0.018674,0.017783,0.019308,-1.518891,-1.167607,0.189619
250,0.069847,0.218017,-0.452081,0.041060,0.039101,0.042454,0.135279,-0.509602,1.572350
