label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.148060,-0.002763,-0.336126,0.033875,0.039498,0.039535,1.701164,-0.269367,1.581079
250,0.202384,-0.015593,-0.309923,0.023670,0.027599,0.027624,-1.872094,-0.320329,1.408963
250,0.202570,0.048201,-0.516525,0.036219,0.042231,0.042270,-0.754049,-0.240426,1.543806
250,0.073356,0.050666,-0.531455,0.034889,0.038894,0.035315,-0.131077,-0.258140,1.569441
125,-0.433462,0.032595,-0.499860,0.016270,0.018971,0.018988,0.224311,-0.133889,1.602465
125,-0.424060,0.035631,-0.520423,0.010192,0.011883,0.011894,0.486572,1.266491,2.077064
125,-0.011234,-0.049949,-0.206711,0.009550,0.011135,0.011145,0.903688,-1.128438,-2.523023
125,0.171081,0.027872,-0.483288,0.010000,0.008791,0.009561,-1.197306,0.758462,0.263283
125,0.189465,-0.002525,-0.349450,0.033113,0.031336,0.033672,-1.668339,-0.269041,1.560475
125,-0.103787,-0.022229,-0.278552,0.028639,0.025176,0.027380,2.087123,-0.273001,1.579815
125,0.001153,-0.048016,-0.205588,0.021637,0.020604,0.022371,2.596018,-1.017996,1.969794
