label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.126598,0.209972,-0.436547,0.011274,0.010669,0.011464,0.783878,0.691784,2.572383
125,-0.162180,0.185871,-0.390977,0.010000,0.008791,0.009561,0.934533,0.408186,2.856346
125,0.245388,0.088186,-0.241820,0.032751,0.031188,0.033863,-1.871061,-0.608948,1.458493
125,-0.208823,0.094210,-0.252907,0.031912,0.030389,0.032995,1.726115,-0.685462,2.016488
125,-0.183140,0.162579,-0.369172,0.014448,0.016846,0.016862,1.285008,-0.574049,1.582243
250,-0.194307,0.123912,-0.296390,0.033024,0.031448,0.034145,1.752836,-0.578680,1.582530
250,0.096319,0.108204,-0.262202,0.040861,0.035920,0.039065,-2.130231,-0.582169,1.560685
250,0.110361,0.079701,-0.223720,0.038744,0.036896,0.040060,-2.323192,-0.583690,1.562087
125,0.465180,0.270977,-0.522000,0.010000,0.008791,0.009561,-0.194470,0.981406,1.338152
250,0.165947,0.181308,-0.383529,0.030560,0.034068,0.030933,1.276281,-0.558799,1.646872
250,0.390386,0.250604,-0.489218,0.035801,0.034093,0.037017,0.204526,-0.421882,1.609062
250,0.277281,0.157596,-0.346300,0.030255,0.035276,0.035309,1.400608,-0.575176,1.582555
125,-0.092684,0.199454,-0.429982,0.011234,0.009875,0.010740,0.475120,0.042578,1.933585
250,0.014796,0.238737,-0.470296,0.036137,0.034412,0.037363,-0.168670,-0.566981,1.568794
250,0.059715,0.026151,-0.144982,0.034429,0.032786,0.035598,-2.801897,-0.586271,1.566821
