label,x,y,z,w,h,l,roll,pitch,yaw
250,0.041982,0.043767,-0.347023,0.030345,0.033828,0.030715,-1.686015,-0.462452,1.559703
125,0.208286,0.126609,-0.517240,0.011274,0.010669,0.011464,0.864870,0.814697,2.586462
125,0.155981,0.017443,-0.303534,0.021507,0.025077,0.025101,1.794142,-0.550897,1.895839
125,0.401314,0.159778,-0.561011,0.048044,0.042234,0.045933,-0.303989,-0.451738,1.567454
250,0.287224,0.135187,-0.524077,0.036416,0.040596,0.036860,0.226949,-0.361086,1.596621
250,0.436881,0.090409,-0.435707,0.034986,0.030755,0.033448,-0.911652,-0.447369,1.550634
125,-0.009535,0.044550,-0.370856,0.010239,0.011939,0.011950,-1.549686,-0.461092,1.559632
125,-0.130924,0.128598,-0.517544,0.030480,0.033978,0.030852,0.067209,-0.451301,1.571546
125,0.040459,0.017683,-0.311210,0.016878,0.018816,0.017084,-1.342937,-0.545561,0.424150
250,-0.207186,0.108988,-0.474014,0.039242,0.037137,0.039905,0.613210,-0.453108,1.577223
250,0.140656,0.135502,-0.538278,0.028868,0.027319,0.029355,0.712150,-0.282281,1.747072
