label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.045961,0.012814,-0.114829,0.009707,0.010822,0.009826,0.247225,-1.151322,-1.840414
125,-0.147318,0.149940,-0.456429,0.009550,0.011135,0.011145,1.022871,0.710432,2.762825
125,0.070212,0.193267,-0.522374,0.009707,0.010822,0.009826,-0.748596,1.001545,0.736505
125,-0.233917,0.104502,-0.342860,0.020077,0.017649,0.019195,1.204681,-0.181672,2.629753
125,0.150851,0.157147,-0.459913,0.023366,0.020541,0.022339,-0.829964,-0.216440,1.338191
125,0.050850,0.197867,-0.554994,0.024072,0.026835,0.024366,-0.285353,0.391217,1.343292
125,-0.218447,0.138686,-0.426430,0.018695,0.017803,0.019329,0.979111,-0.090976,2.119572
250,-0.222080,0.082955,-0.269530,0.037128,0.032638,0.035497,1.899778,-0.409206,1.581097
125,-0.489038,0.175368,-0.516177,0.013600,0.012951,0.014061,0.093732,-0.198214,1.591907
125,-0.285947,0.157923,-0.448133,0.032067,0.037389,0.037424,-0.975524,-0.400363,1.561784
250,-0.264830,0.109808,-0.333076,0.041301,0.039085,0.041998,1.567505,-0.405944,1.581681
250,0.132365,0.075788,-0.268588,0.024888,0.021879,0.023795,-1.913618,-0.496451,1.331067
