label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.435793,0.117086,-0.499812,0.029850,0.028426,0.030863,0.809379,-0.256819,1.646833
125,-0.037862,0.062641,-0.326202,0.010000,0.008791,0.009561,1.244747,-0.086183,-3.112497
125,0.066773,0.030490,-0.266713,0.010000,0.008791,0.009561,1.179468,-0.579645,-2.919330
250,0.060536,0.128127,-0.521362,0.033692,0.037559,0.034103,0.610979,-0.316610,1.576850
250,0.156301,0.114293,-0.476129,0.041819,0.039575,0.042525,0.238011,-0.315078,1.573284
125,-0.400326,0.119884,-0.510571,0.010000,0.008791,0.009561,1.082184,0.823260,2.769856
125,-0.256350,0.134235,-0.542310,0.009707,0.010822,0.009826,-0.046884,1.245631,1.521324
125,-0.302800,0.100753,-0.443401,0.031578,0.035203,0.031964,0.400885,-0.315590,1.574914
250,-0.087797,0.063141,-0.324691,0.036020,0.040154,0.036460,-1.694393,-0.326045,1.560325
250,-0.144836,0.041882,-0.279939,0.024371,0.027168,0.024668,-2.122862,-0.330052,1.561812
250,-0.262934,0.140902,-0.566867,0.030478,0.033976,0.030850,0.015264,0.318771,1.580461
250,-0.024718,0.072730,-0.352726,0.036302,0.040468,0.036745,1.533751,-0.324442,1.581341
250,0.213858,0.088516,-0.416900,0.025630,0.022531,0.024504,-0.306279,-0.315262,1.567615
