label,x,y,z,w,h,l,roll,pitch,yaw
125,0.071041,0.176324,-0.493834,0.012228,0.011572,0.012435,0.543190,1.025133,2.185770
125,0.181137,0.059447,-0.267295,0.010000,0.008791,0.009561,-0.843618,-0.838829,-0.584712
125,0.284389,0.124749,-0.395947,0.015204,0.014389,0.015461,-1.083706,0.320073,0.165132
125,-0.053212,0.063859,-0.245621,0.036483,0.032071,0.034879,2.087312,-0.465333,1.580503
125,0.170711,0.171014,-0.488698,0.014686,0.013985,0.015185,-0.498667,1.040380,1.007667
250,0.045121,0.066999,-0.267066,0.022997,0.020216,0.021986,2.363766,-0.467513,1.578629
250,0.315301,0.095457,-0.321596,0.028666,0.027298,0.029639,-1.590647,-0.470285,1.388963
125,0.390517,0.160873,-0.445715,0.032493,0.028564,0.031065,0.989444,-0.454902,1.580125
250,0.018008,0.132476,-0.386143,0.034169,0.038090,0.034586,1.095899,-0.455823,1.580724
250,0.043207,0.045125,-0.228349,0.018502,0.020626,0.018728,2.402803,-0.762299,1.852098
