label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.352348,0.127196,-0.450053,0.021329,0.018750,0.020392,0.921849,0.316760,2.455360
125,0.114029,0.079247,-0.338985,0.010000,0.008791,0.009561,1.181505,-0.039026,-3.125588
125,0.402285,0.127991,-0.451695,0.010982,0.010458,0.011354,-1.082946,0.628193,0.302286
125,0.340607,0.139268,-0.487343,0.014162,0.012450,0.013540,-0.441969,-0.039940,1.394703
125,0.176974,0.054904,-0.272619,0.023465,0.022206,0.023861,2.309988,-0.395727,1.578783
125,0.412789,0.159644,-0.515895,0.033137,0.031556,0.034262,-0.678050,-0.381199,1.564017
250,0.352874,0.090297,-0.341311,0.032311,0.037674,0.037709,-1.565553,-0.388947,1.559989
125,-0.288610,0.123931,-0.448355,0.009707,0.010822,0.009826,1.017353,0.764805,2.737354
125,-0.371930,0.118042,-0.431346,0.018920,0.018017,0.019562,1.064379,-0.344894,1.659159
250,-0.181704,0.171330,-0.559987,0.018072,0.021072,0.021091,-0.032956,0.217193,1.550498
250,0.238464,0.145460,-0.476637,0.031780,0.037055,0.037089,0.146269,-0.379086,1.572372
