label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.111723,0.009801,-0.144888,0.028271,0.026754,0.028748,-3.078187,-0.347113,1.570125
250,-0.074311,0.133402,-0.483002,0.034475,0.030306,0.032960,-0.324298,-0.327656,1.567420
125,-0.174564,0.030470,-0.210984,0.022878,0.021650,0.023264,2.802020,-0.346563,1.574326
125,0.012307,0.056628,-0.287920,0.012451,0.014517,0.014531,-1.205982,-0.384083,-0.142140
125,0.011119,0.024063,-0.166421,0.009550,0.011135,0.011145,-1.037323,-0.862591,-0.421666
125,0.084246,0.078194,-0.363259,0.010000,0.008791,0.009561,-1.232401,0.084749,0.029782
125,0.051546,0.157261,-0.545844,0.037946,0.033357,0.036278,-0.679742,-0.329362,1.564136
125,0.170795,0.094750,-0.364463,0.039016,0.045492,0.045534,-1.364049,-0.281033,1.175108
125,-0.023508,0.127364,-0.493016,0.016680,0.019448,0.019466,-0.579192,0.358575,1.134406
125,-0.030988,0.031910,-0.200086,0.028519,0.033253,0.033283,-2.580875,-0.345606,1.565161
