label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.027432,0.104961,-0.577697,0.035784,0.041723,0.041762,-0.118303,-0.253284,1.569574
125,-0.259107,0.061003,-0.463224,0.009707,0.010822,0.009826,-1.282275,0.416711,0.119560
250,-0.287920,0.025977,-0.312274,0.023457,0.027351,0.027376,-1.536578,-0.320646,0.830265
125,0.088440,0.018733,-0.293511,0.010133,0.008908,0.009688,-1.285629,-0.390073,-0.111016
125,-0.084745,0.085322,-0.544286,0.010000,0.008791,0.009561,0.501765,1.269491,2.092238
125,0.040460,0.068835,-0.487302,0.009550,0.011135,0.011145,-1.128462,0.917461,0.359731
125,0.021995,0.071956,-0.495613,0.013598,0.015855,0.015870,-1.045486,1.025310,0.460054
125,-0.010596,0.093969,-0.544206,0.032189,0.037532,0.037567,-0.215456,-0.152833,1.545815
250,0.014600,0.000988,-0.210058,0.032117,0.030393,0.032659,-2.698260,-0.272250,1.566354
250,-0.176286,0.048230,-0.378767,0.031664,0.027835,0.030272,1.340745,-0.260947,1.580880
250,-0.381885,0.082502,-0.492004,0.038952,0.034242,0.037240,-0.694934,-0.255539,1.564165
