label,x,y,z,w,h,l,roll,pitch,yaw
125,0.286285,0.143984,-0.484980,0.010982,0.010458,0.011354,-0.902694,0.720243,0.479922
125,0.278137,0.126821,-0.457334,0.017732,0.016780,0.018031,-0.718528,0.162647,0.963859
125,0.291792,0.060989,-0.321788,0.026176,0.024927,0.027065,-1.827443,-0.486924,1.559867
125,0.242441,0.122703,-0.434716,0.030687,0.029223,0.031729,-0.753792,-0.477082,1.563063
125,0.011251,0.016819,-0.239151,0.023015,0.025657,0.023296,2.033465,-0.749193,2.035521
250,0.024782,0.127463,-0.440937,0.034595,0.032739,0.035179,0.912246,-0.478257,1.579733
250,0.064669,0.024438,-0.231773,0.042884,0.037698,0.040999,2.544427,-0.492639,1.577150
250,-0.057062,0.100676,-0.389614,0.033938,0.032318,0.035090,1.349583,-0.473166,1.630718
125,-0.229599,0.167627,-0.533352,0.009707,0.010822,0.009826,-0.531540,1.000155,0.960949
125,-0.437214,0.118937,-0.438588,0.017995,0.015819,0.017204,0.852820,-0.180518,1.987355
250,-0.212387,0.062568,-0.310106,0.042577,0.040292,0.043295,-2.086193,-0.489310,1.560965
250,-0.203904,0.117412,-0.429376,0.022137,0.025811,0.025835,-0.818929,-0.477545,1.562543
125,0.338051,0.089230,-0.388420,0.011483,0.010095,0.010979,-1.348673,-0.472143,1.505305
250,0.294125,0.091319,-0.365018,0.037146,0.032654,0.035513,-1.450626,-0.483188,1.559578
250,0.226058,0.192415,-0.576207,0.019802,0.017407,0.018932,-0.244274,-0.094483,1.463407
