label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.002976,0.064447,-0.380770,0.013122,0.011535,0.012545,-1.180589,0.045123,0.649906
125,-0.225826,0.036410,-0.267943,0.026059,0.024815,0.026943,2.256871,-0.298224,1.578875
125,0.000541,0.035819,-0.266732,0.022214,0.025901,0.025925,-2.092906,-0.412628,1.365406
125,-0.016902,0.060232,-0.335716,0.028658,0.033415,0.033446,-1.673074,-0.292916,1.560409
125,-0.088955,0.118512,-0.530171,0.029944,0.026323,0.028628,-0.177546,-0.164263,1.546940
250,-0.222796,0.106422,-0.492885,0.027907,0.031111,0.028248,0.571427,-0.283473,1.576444
250,-0.118765,-0.003979,-0.120285,0.034518,0.032871,0.035690,-3.115566,-0.301877,1.570525
250,-0.001749,0.011312,-0.185053,0.026400,0.024983,0.026846,-2.513724,-0.299978,1.564663
125,-0.361382,0.091186,-0.443471,0.031280,0.029602,0.031808,-1.129159,-0.287618,1.561357
125,-0.524989,0.118114,-0.522331,0.031963,0.037268,0.037303,-0.264349,-0.282229,1.568068
250,-0.220745,0.085286,-0.425178,0.025327,0.029531,0.029559,0.862955,-0.285387,1.578730
250,-0.040924,0.126896,-0.544822,0.037437,0.041734,0.037894,-0.367258,-0.131433,1.506472
