label,x,y,z,w,h,l,roll,pitch,yaw
250,0.276319,0.036636,-0.433107,0.041420,0.039198,0.042119,1.050139,-0.338807,1.580011
125,-0.065250,0.070030,-0.529275,0.011274,0.010669,0.011464,0.236049,1.216799,1.821820
125,0.085087,0.038762,-0.468518,0.010403,0.011597,0.010530,-1.146274,0.612389,0.254204
125,-0.014601,-0.039924,-0.242188,0.009550,0.011135,0.011145,-0.617982,-1.144483,-0.907905
250,-0.083095,-0.041743,-0.225583,0.028651,0.025186,0.027392,2.929464,-0.353545,1.573033
250,-0.141215,-0.050125,-0.189085,0.042700,0.040409,0.043421,2.689233,-0.352766,1.575439
250,-0.203883,-0.040541,-0.220773,0.032432,0.037815,0.037850,2.331209,-0.420097,1.654537
125,0.373521,0.061103,-0.530381,0.009550,0.011135,0.011145,0.402432,1.195767,1.999835
125,0.507652,0.073398,-0.545316,0.012803,0.014273,0.012959,-0.947213,0.955538,0.531121
250,0.155963,0.027472,-0.405529,0.041723,0.039733,0.043140,-1.369618,-0.341787,1.560389
250,-0.299730,-0.016980,-0.300213,0.024768,0.028879,0.028906,1.629346,-0.438863,2.148097
