label,x,y,z,w,h,l,roll,pitch,yaw
125,0.174770,0.158716,-0.428983,0.032751,0.031188,0.033863,1.153413,-0.505637,1.675998
250,0.323795,0.148968,-0.401882,0.040861,0.035920,0.039065,0.999176,-0.537827,1.580621
250,0.309829,0.171201,-0.444322,0.038744,0.036896,0.040060,0.807694,-0.536319,1.579239
125,-0.045554,-0.013670,-0.142693,0.010000,0.008791,0.009561,0.211639,-1.013743,-1.818714
125,-0.220196,0.168883,-0.441160,0.037967,0.036155,0.039256,1.056337,-0.538317,1.580966
125,-0.134725,-0.012517,-0.149493,0.018523,0.021598,0.021618,0.656518,-0.859865,-2.364560
250,0.253941,0.071663,-0.283321,0.030560,0.034068,0.030933,-1.786150,-0.558753,1.494754
250,0.029301,0.006902,-0.175210,0.035801,0.034093,0.037017,-2.893905,-0.697449,1.525566
250,0.088860,0.172345,-0.440088,0.039261,0.045778,0.045820,-0.726974,-0.535757,1.563033
250,0.142678,0.094936,-0.321034,0.030255,0.035276,0.035309,-1.730203,-0.544832,1.559263
250,0.135013,0.207355,-0.504738,0.034835,0.038834,0.035260,-0.586058,-0.289326,1.370916
250,0.360626,0.218706,-0.526755,0.034429,0.032786,0.035598,0.333955,-0.533771,1.574625
