label,x,y,z,w,h,l,roll,pitch,yaw
125,0.256251,-0.012196,-0.244828,0.023015,0.025657,0.023296,2.074394,-0.685532,2.008599
250,0.269782,0.083911,-0.453929,0.034595,0.032739,0.035179,0.912934,-0.407529,1.579438
125,-0.130899,0.070015,-0.448064,0.009827,0.011458,0.011469,0.704061,0.296105,2.167114
250,0.187938,0.060818,-0.400841,0.033938,0.032318,0.035090,1.354183,-0.402558,1.628766
125,0.015401,0.117443,-0.548951,0.009707,0.010822,0.009826,-0.613947,1.056713,0.890329
125,-0.162086,-0.020919,-0.236843,0.013277,0.015481,0.015496,0.956203,-0.799525,-2.673108
125,-0.130085,-0.028491,-0.200764,0.032019,0.030491,0.033106,2.646427,-0.655429,1.709309
125,-0.201399,0.030952,-0.346733,0.019310,0.021527,0.019546,1.699626,-0.414937,1.581627
125,-0.092681,-0.036738,-0.189237,0.021402,0.024955,0.024978,2.881713,-0.673322,1.644973
250,0.032613,0.028425,-0.318838,0.042577,0.040292,0.043295,-2.086954,-0.418582,1.561298
250,0.041096,0.074702,-0.441686,0.022137,0.025811,0.025835,-0.819564,-0.406816,1.562815
250,-0.277794,0.063980,-0.403705,0.032514,0.037911,0.037946,1.369597,-0.411653,1.581497
250,0.471058,0.139141,-0.593450,0.019802,0.017407,0.018932,-0.251851,-0.024158,1.463857
