label,x,y,z,w,h,l,roll,pitch,yaw
125,0.038559,0.019120,-0.097463,0.010000,0.008791,0.009561,0.133217,-1.125930,-1.718180
125,-0.138014,0.117105,-0.289616,0.011042,0.012875,0.012887,1.122715,-0.176268,-3.057499
125,0.171850,0.048510,-0.156385,0.023309,0.020490,0.022284,-2.238542,-0.914360,1.043542
125,-0.005268,0.056375,-0.155317,0.037559,0.033017,0.035908,2.829209,-0.450165,1.574194
125,0.158497,0.100557,-0.275633,0.017202,0.016279,0.017493,-1.969105,-0.542459,1.335418
250,0.026941,0.225486,-0.526023,0.018208,0.021231,0.021250,0.256778,1.114103,1.855411
250,0.245276,0.208583,-0.488444,0.030223,0.026569,0.028895,-0.721234,0.119368,1.044629
250,0.262912,0.116351,-0.294642,0.025895,0.030193,0.030221,-1.657780,-0.460109,1.398556
250,0.465584,0.234269,-0.550170,0.024850,0.023664,0.025693,0.156818,-0.430770,1.572523
250,0.485776,0.219761,-0.504878,0.035450,0.031163,0.033892,0.087794,-0.141174,1.599516
125,-0.068669,0.103758,-0.278466,0.018138,0.015945,0.017341,1.979726,-0.444643,1.580941
250,0.095718,0.229730,-0.532407,0.034049,0.032222,0.034624,-0.166925,-0.265661,1.538336
