label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.182216,0.087874,-0.233964,0.011255,0.012547,0.011392,0.825935,-0.673152,-2.619870
125,0.051857,0.101109,-0.236701,0.033020,0.029027,0.031569,-2.172650,-0.564283,1.561076
250,-0.168329,0.280145,-0.525849,0.034760,0.033102,0.035940,0.285542,-0.244397,1.678407
250,0.027127,0.189214,-0.376063,0.039538,0.037416,0.040205,-1.016244,-0.553357,1.560771
250,-0.209607,0.129962,-0.279831,0.040095,0.038182,0.041456,1.904772,-0.561906,1.581937
125,0.194814,0.138358,-0.313703,0.014635,0.012865,0.013992,1.488837,-0.556611,1.847476
125,0.446203,0.249159,-0.481779,0.025318,0.028224,0.025627,-0.339430,0.037484,1.335227
125,0.249027,0.243477,-0.482259,0.014528,0.016196,0.014706,0.465013,-0.115099,1.829463
250,0.270095,0.163188,-0.340424,0.032262,0.030531,0.032807,1.304489,-0.555997,1.582173
250,0.238004,0.108472,-0.245541,0.041155,0.038946,0.041849,2.151497,-0.564108,1.580656
250,0.125605,0.149989,-0.323446,0.026471,0.025208,0.027370,1.550516,-0.558428,1.582587
125,-0.155324,0.229655,-0.446729,0.011274,0.010669,0.011464,0.592900,0.877502,2.290187
250,-0.141016,0.239962,-0.462139,0.029535,0.025963,0.028237,0.317962,-0.549104,1.574483
250,-0.166842,0.224390,-0.425543,0.041969,0.036893,0.040124,0.560135,-0.550137,1.577062
