label,x,y,z,w,h,l,roll,pitch,yaw
250,0.117589,0.190134,-0.432891,0.028285,0.032980,0.033010,-0.761436,-0.297970,1.398593
125,0.505698,0.232353,-0.523855,0.013742,0.015319,0.013909,-0.549573,1.028004,0.949854
250,0.249513,0.146456,-0.336103,0.041344,0.039125,0.042042,1.474652,-0.455185,1.581884
250,0.412874,0.204572,-0.463321,0.031591,0.030084,0.032664,0.142566,-0.446223,1.572379
125,-0.165504,0.186914,-0.446488,0.014890,0.014179,0.015395,0.812485,0.383956,2.410327
125,0.149051,0.131630,-0.323083,0.010000,0.008791,0.009561,-1.114649,-0.010328,-0.005067
125,0.136545,0.181742,-0.425082,0.010000,0.008791,0.009561,-1.023017,0.562796,0.314680
125,0.040263,0.039043,-0.130368,0.028057,0.026551,0.028530,-2.892081,-0.465813,1.568046
125,-0.185934,0.060415,-0.177565,0.027468,0.025994,0.027931,1.599590,-0.864112,2.671851
125,-0.188371,0.119949,-0.305548,0.012319,0.014363,0.014377,1.111286,-0.117167,-3.083811
250,-0.082463,0.187775,-0.434387,0.022644,0.026403,0.026428,0.501399,-0.447357,1.576150
250,-0.148082,0.065995,-0.176164,0.032499,0.028569,0.031070,2.442217,-0.490251,1.602576
250,0.174473,0.210613,-0.474798,0.029860,0.026249,0.028548,-0.754304,-0.216123,1.312451
