label,x,y,z,w,h,l,roll,pitch,yaw
250,0.497589,0.107767,-0.579074,0.044730,0.049864,0.045276,-0.111565,-0.106081,1.549430
125,-0.075988,0.010007,-0.309379,0.011356,0.013240,0.013253,1.870721,-0.480646,2.056632
125,-0.089262,0.044791,-0.412533,0.010000,0.008791,0.009561,1.244989,0.467026,2.990640
125,-0.178874,0.042544,-0.396175,0.015090,0.014280,0.015344,1.274927,0.199341,3.081305
125,0.229171,0.052979,-0.425551,0.027218,0.030343,0.027551,-1.206906,-0.253832,1.468537
125,0.108187,0.042681,-0.374571,0.036555,0.040751,0.037001,-1.329031,-0.287458,1.560665
250,0.018094,-0.040754,-0.115803,0.025390,0.029605,0.029632,3.126484,-1.111434,1.582341
125,0.340437,0.028603,-0.351800,0.025378,0.024167,0.026240,1.607997,-0.290225,1.581224
250,0.256909,0.057239,-0.449563,0.027688,0.026202,0.028155,1.064726,0.080260,2.274092
250,0.104855,-0.014519,-0.179424,0.038602,0.033934,0.036905,-2.697507,-0.324587,1.553569
250,-0.150609,0.035360,-0.372617,0.022766,0.026545,0.026569,1.466743,-0.288815,1.581175
