label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.012029,0.067557,-0.369811,0.010000,0.008791,0.009561,-1.186431,0.159095,0.063993
125,-0.214072,0.019374,-0.248230,0.011274,0.010669,0.011464,1.015314,-0.792505,-2.725419
125,-0.104720,0.114605,-0.497663,0.010000,0.008791,0.009561,-0.244368,1.179300,1.307307
125,0.052945,0.082979,-0.415774,0.009707,0.010822,0.009826,-1.166840,0.342454,0.142568
125,-0.164656,-0.003405,-0.170057,0.033972,0.039611,0.039647,2.914049,-0.389006,1.573225
250,-0.024532,0.067898,-0.357425,0.029187,0.032538,0.029544,-1.487800,-0.378453,1.560069
125,0.087838,0.089862,-0.431162,0.016268,0.014301,0.015553,1.093726,-0.150977,2.108799
250,0.426507,0.134345,-0.511583,0.036861,0.042979,0.043019,-0.504905,-0.370515,1.565589
250,0.156105,0.039947,-0.273666,0.039653,0.034858,0.037910,2.006857,-0.383503,1.580554
250,0.124736,0.064814,-0.351318,0.034861,0.032991,0.035450,1.348062,-0.309570,2.204498
250,0.168194,0.053496,-0.328999,0.030377,0.028747,0.030889,-1.318655,-0.298593,0.623606
