label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.006723,0.010693,-0.142123,0.028271,0.026754,0.028748,-3.078240,-0.271427,1.570141
250,0.030688,0.108374,-0.488615,0.034475,0.030306,0.032960,-0.324561,-0.251971,1.567495
250,-0.138846,0.023024,-0.183856,0.027041,0.023771,0.025853,2.522248,-0.269594,1.576806
125,-0.380335,0.081626,-0.435937,0.011301,0.010694,0.011491,-0.769884,-0.254274,1.563591
125,-0.069564,0.026304,-0.209593,0.022878,0.021650,0.023264,2.802298,-0.270879,1.574242
125,0.116119,0.023285,-0.164673,0.009550,0.011135,0.011145,-1.147244,-0.890659,-0.337139
125,0.189246,0.062378,-0.365040,0.010000,0.008791,0.009561,-1.308339,0.086758,0.023275
125,0.156546,0.127413,-0.553081,0.037946,0.033357,0.036278,-0.680262,-0.253678,1.564285
125,0.275795,0.078796,-0.367493,0.039016,0.045492,0.045534,-1.393859,-0.211085,1.182375
125,0.081492,0.101597,-0.498144,0.016680,0.019448,0.019466,-0.614311,0.426959,1.120955
125,0.074012,0.028565,-0.198835,0.028519,0.033253,0.033283,-2.581317,-0.269922,1.565295
125,-0.087593,0.009697,-0.128415,0.028472,0.033198,0.033229,2.847570,-0.271019,1.573796
