label,x,y,z,w,h,l,roll,pitch,yaw
250,0.062799,0.166836,-0.511549,0.027099,0.031597,0.031627,-0.250271,-0.398018,1.536437
125,-0.408968,0.213519,-0.606526,0.017371,0.015270,0.016607,-0.094561,0.560791,1.474979
125,-0.285559,0.085836,-0.378107,0.018617,0.020754,0.018844,-1.403115,-0.508720,1.524866
250,-0.224104,-0.000832,-0.197967,0.045682,0.040158,0.043675,-2.264594,-0.521448,1.561962
125,0.071162,0.001366,-0.224992,0.009550,0.011135,0.011145,-0.547108,-0.956047,-0.930086
125,0.154633,0.170330,-0.511108,0.009550,0.011135,0.011145,-0.828211,0.754756,0.561344
125,0.219255,0.112380,-0.421754,0.022729,0.025338,0.023007,-1.029911,0.295575,0.173206
125,-0.132267,0.138637,-0.469101,0.015443,0.013576,0.014764,0.929664,0.603158,2.741130
125,-0.077372,0.145780,-0.465245,0.037528,0.032990,0.035878,0.627557,-0.506952,1.577543
250,-0.155164,0.076330,-0.350265,0.029885,0.026271,0.028572,1.611438,-0.515471,1.582278
250,0.096661,0.202891,-0.571150,0.036036,0.034316,0.037259,-0.317905,-0.505541,1.567205
250,-0.146249,0.131907,-0.457299,0.022770,0.025384,0.023048,0.832015,0.267184,2.466307
250,-0.223853,0.090975,-0.358658,0.044753,0.052182,0.052230,-1.531721,-0.514674,1.559315
