label,x,y,z,w,h,l,roll,pitch,yaw
125,0.194174,0.055397,-0.273704,0.026059,0.024815,0.026943,2.254962,-0.506379,1.579627
125,0.331045,0.189919,-0.513304,0.029944,0.026323,0.028628,-0.172253,-0.372362,1.545530
250,0.197204,0.170384,-0.479321,0.027907,0.031111,0.028248,0.570103,-0.491631,1.576947
125,0.058618,0.145265,-0.434123,0.031280,0.029602,0.031808,-1.126942,-0.495770,1.560505
125,-0.104989,0.187909,-0.505715,0.031963,0.037268,0.037303,-0.263710,-0.490389,1.567826
250,-0.352204,0.136205,-0.408211,0.034584,0.040324,0.040362,1.208986,-0.496526,1.581454
250,-0.240749,0.106276,-0.360007,0.033322,0.031732,0.034453,1.374897,-0.498122,1.581974
125,0.267399,0.145427,-0.453611,0.010000,0.008791,0.009561,0.231488,-0.490310,1.573411
250,0.199255,0.135712,-0.417444,0.025327,0.029531,0.029559,0.861093,-0.493541,1.579440
250,0.379076,0.201149,-0.525906,0.037437,0.041734,0.037894,-0.353171,-0.339145,1.503170
