label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.264493,0.101068,-0.449856,0.046051,0.040482,0.044027,-0.906874,-0.378878,1.562299
125,-0.097855,0.048966,-0.369552,0.010173,0.011862,0.011873,1.179288,-0.013214,2.914790
125,-0.141412,0.078349,-0.435118,0.011274,0.010669,0.011464,1.155047,0.376516,2.980671
125,0.006288,0.115684,-0.521634,0.014776,0.012989,0.014127,0.538377,1.118015,2.157055
125,0.040078,-0.011770,-0.200025,0.027861,0.026366,0.028331,3.079456,-0.395008,1.571467
125,0.185553,0.011284,-0.245236,0.036627,0.034879,0.037870,-2.285855,-0.391596,1.562650
250,0.088412,-0.016337,-0.159004,0.044501,0.051888,0.051936,-2.961193,-0.394866,1.568861
250,0.144493,-0.006800,-0.193032,0.038559,0.042985,0.039029,-2.640283,-0.393802,1.565611
125,-0.208838,0.116476,-0.525665,0.009707,0.010822,0.009826,-1.061742,0.690914,0.341705
125,-0.410924,0.104484,-0.488225,0.010982,0.010458,0.011354,0.193367,1.178061,1.779656
250,-0.409056,0.143109,-0.575701,0.027865,0.032491,0.032521,0.038635,-0.375035,1.571213
250,-0.269183,0.025132,-0.282789,0.033869,0.032254,0.035019,-2.094226,-0.411028,1.522964
250,-0.083100,0.103894,-0.479368,0.028724,0.032021,0.029074,0.784407,-0.377959,1.578419
250,0.027696,-0.043127,-0.120363,0.027771,0.024412,0.026550,2.900944,-1.224331,1.764733
