label,x,y,z,w,h,l,roll,pitch,yaw
125,0.097873,0.124016,-0.319334,0.010173,0.011862,0.011873,-1.082164,-0.166482,0.154554
125,0.141543,0.091313,-0.255437,0.011274,0.010669,0.011464,-1.024484,-0.352332,-0.206827
125,-0.006006,0.047102,-0.171960,0.014776,0.012989,0.014127,-0.411233,-1.009863,-1.095204
125,-0.040347,0.218091,-0.472628,0.027861,0.026366,0.028331,-0.059957,-0.499385,1.570110
125,-0.185742,0.197153,-0.426146,0.036627,0.034879,0.037870,0.850074,-0.502784,1.579402
250,-0.088744,0.247184,-0.501801,0.044501,0.051888,0.051936,0.180264,-0.499530,1.572850
250,-0.144769,0.226574,-0.472985,0.038559,0.042985,0.039029,0.498286,-0.500589,1.576271
125,0.229210,0.230043,-0.489855,0.027416,0.031967,0.031996,0.667517,-0.340093,1.726714
250,0.269057,0.176889,-0.392471,0.033869,0.032254,0.035019,1.006831,-0.482512,1.620345
250,0.083312,0.072751,-0.207735,0.028724,0.032021,0.029074,-2.348752,-0.516400,1.562637
250,-0.028101,0.260594,-0.546966,0.027771,0.024412,0.026550,-0.079351,0.335284,1.502700
