label,x,y,z,w,h,l,roll,pitch,yaw
250,0.126042,0.056027,-0.426634,0.027776,0.032386,0.032416,-1.216373,-0.399516,1.560601
250,-0.019184,0.088126,-0.501274,0.032959,0.031387,0.034078,-0.204739,-0.393178,1.568586
250,0.024954,-0.040918,-0.194736,0.031522,0.036754,0.036788,-2.712552,-0.611664,1.468950
125,0.172012,0.014845,-0.340378,0.021933,0.024450,0.022200,1.445600,-0.405944,2.212614
125,0.197717,0.025994,-0.360161,0.025854,0.028822,0.026170,1.608279,-0.403364,1.581660
125,-0.183344,-0.033243,-0.222058,0.010982,0.010458,0.011354,0.985804,-0.781058,-2.705268
125,-0.261784,0.009691,-0.335306,0.009550,0.011135,0.011145,1.162173,-0.161897,-3.071911
125,-0.065401,-0.042133,-0.204264,0.009550,0.011135,0.011145,0.202874,-1.158886,-1.791616
125,0.088970,-0.027454,-0.239827,0.020964,0.024444,0.024467,-2.338273,-0.454441,1.513539
125,0.028893,-0.036905,-0.227085,0.018674,0.017783,0.019308,-1.790624,-1.131323,0.437883
125,0.194463,-0.007371,-0.282657,0.031591,0.030084,0.032664,-1.501112,-0.531498,0.664501
250,-0.070153,0.093481,-0.504536,0.041060,0.039101,0.042454,0.135475,-0.393060,1.572265
250,0.248927,0.045431,-0.387917,0.038130,0.044460,0.044501,1.401810,-0.401307,1.581512
