label,x,y,z,w,h,l,roll,pitch,yaw
250,0.015856,0.072840,-0.221702,0.033009,0.036798,0.033412,3.106853,-0.401998,1.571172
125,0.229436,0.104506,-0.320262,0.010000,0.008791,0.009561,1.178211,-0.052991,-3.119664
125,0.377359,0.178911,-0.498491,0.018556,0.021636,0.021656,0.838169,0.962815,2.505529
250,0.341705,0.165000,-0.443425,0.034312,0.030163,0.032804,0.805606,-0.385088,1.578601
250,0.468481,0.176055,-0.477712,0.027055,0.031546,0.031576,0.010417,-0.382004,1.570909
125,-0.095152,0.181791,-0.493369,0.010302,0.011484,0.010428,0.926391,0.881533,2.616101
125,0.216994,0.123626,-0.343478,0.011274,0.010669,0.011464,-1.177827,0.068268,0.028270
125,0.185846,0.076296,-0.259122,0.011730,0.010311,0.011214,-1.572121,-0.592331,0.663895
125,0.057109,0.056666,-0.203596,0.017017,0.019841,0.019860,-2.779079,-0.849006,1.393245
125,0.168991,0.150468,-0.426820,0.021471,0.023936,0.021733,-0.900096,0.236646,0.776241
125,-0.152599,0.088506,-0.258479,0.038983,0.036891,0.039641,1.985463,-0.396050,1.580700
250,0.128089,0.039661,-0.153313,0.023028,0.026850,0.026875,-2.630968,-0.400733,1.565508
250,0.125739,0.083157,-0.234960,0.046853,0.044617,0.048443,-2.330381,-0.398901,1.562950
250,0.220199,0.087635,-0.266813,0.030523,0.029066,0.031559,-1.726578,-0.488090,1.153741
250,0.347134,0.211377,-0.549597,0.044400,0.042282,0.045908,0.443464,-0.155482,1.692078
