label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.159144,0.029664,-0.252171,0.033009,0.036798,0.033412,3.106794,-0.537223,1.571199
125,0.054436,0.074328,-0.345562,0.010000,0.008791,0.009561,1.042852,-0.049551,-3.112716
125,0.202359,0.172081,-0.512133,0.018556,0.021636,0.021656,0.668156,0.875033,2.370128
125,0.202503,0.042290,-0.279597,0.026166,0.030509,0.030538,2.317956,-0.534040,1.579285
250,0.166705,0.150874,-0.459445,0.034312,0.030163,0.032804,0.804394,-0.520308,1.579133
250,0.293481,0.166450,-0.491929,0.027055,0.031546,0.031576,0.010400,-0.517229,1.570917
125,-0.270152,0.174244,-0.506669,0.010302,0.011484,0.010428,0.757112,0.806199,2.489390
125,0.041994,0.096403,-0.365989,0.011274,0.010669,0.011464,-1.042379,0.063834,0.037224
125,0.010846,0.038133,-0.288783,0.011730,0.010311,0.011214,-1.436083,-0.671446,0.583398
125,-0.117892,0.011196,-0.236411,0.017017,0.019841,0.019860,-2.736210,-0.981705,1.359183
125,-0.006009,0.134236,-0.444950,0.021471,0.023936,0.021733,-0.802782,0.140952,0.794539
250,-0.046911,-0.012432,-0.188879,0.023028,0.026850,0.026875,-2.630139,-0.535956,1.565133
250,-0.049261,0.041674,-0.263916,0.046853,0.044617,0.048443,-2.329152,-0.534121,1.562396
250,0.045199,0.050405,-0.294875,0.030523,0.029066,0.031559,-1.659867,-0.610801,1.118828
250,0.088587,0.032158,-0.258644,0.031173,0.027403,0.029803,2.056197,-0.531917,1.581031
250,0.172134,0.211141,-0.558396,0.044400,0.042282,0.045908,0.426444,-0.289685,1.695844
