label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.203081,-0.038129,-0.204625,0.027099,0.031597,0.031627,2.858033,-0.523210,1.607577
125,0.145525,0.019005,-0.349299,0.018617,0.020754,0.018844,1.696949,-0.412196,1.614586
250,0.084387,0.110176,-0.527312,0.045682,0.040158,0.043675,0.867768,-0.400292,1.579103
250,0.356562,0.083153,-0.493886,0.021415,0.024969,0.024992,-0.397730,-0.239829,1.494432
125,-0.210917,0.090159,-0.509660,0.009550,0.011135,0.011145,0.672834,1.040404,2.316606
125,-0.007934,-0.021478,-0.252461,0.015443,0.013576,0.014764,-1.053649,-0.643166,-0.328738
125,-0.062830,-0.014054,-0.249182,0.037528,0.032990,0.035878,-2.509761,-0.414822,1.564366
250,0.015176,0.035523,-0.373891,0.029885,0.026271,0.028572,-1.521789,-0.406276,1.559921
250,0.006069,-0.016152,-0.264936,0.022770,0.025384,0.023048,-1.367149,-0.695830,0.201495
250,0.083841,0.037645,-0.357050,0.044753,0.052182,0.052230,1.598317,-0.407041,1.581681
