label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.061402,0.000611,-0.347402,0.032827,0.031066,0.033381,-1.664383,-0.340004,1.560239
125,0.067765,0.041683,-0.489957,0.010916,0.012728,0.012740,0.577947,-0.179158,1.681855
125,0.307034,-0.000315,-0.364452,0.011674,0.010262,0.011161,-1.231485,-0.038302,-0.013515
125,0.116176,-0.047887,-0.207044,0.033991,0.032369,0.035145,2.916363,-0.348801,1.573165
125,0.046308,0.037773,-0.474958,0.014724,0.017168,0.017184,0.904210,0.570297,2.488611
125,-0.012570,-0.005337,-0.322268,0.038001,0.036188,0.039291,1.845508,-0.341781,1.581003
125,-0.204437,0.012192,-0.401275,0.014785,0.012997,0.014136,-1.222951,-0.335659,1.560828
125,-0.153514,-0.038202,-0.237108,0.011274,0.010669,0.011464,-1.110579,-0.724482,-0.317428
250,-0.176840,-0.039663,-0.216575,0.039494,0.044027,0.039976,-2.499838,-0.347069,1.564449
250,0.145120,0.069978,-0.547719,0.025128,0.029299,0.029326,0.050839,-0.204723,1.578023
250,-0.059996,0.022526,-0.415724,0.027327,0.026023,0.028254,1.341209,-0.336793,1.581122
