label,x,y,z,w,h,l,roll,pitch,yaw
125,0.069063,0.042261,-0.209423,0.010875,0.012680,0.012691,-0.189011,-0.987242,-1.345459
125,0.233311,0.084433,-0.252129,0.009875,0.011008,0.009995,-0.946446,-0.387713,-0.265947
125,-0.107721,0.203487,-0.453203,0.033089,0.031511,0.034213,0.707442,-0.264378,1.895951
125,0.039365,0.024334,-0.179878,0.026182,0.024933,0.027071,3.064820,-0.881149,1.598623
125,0.110998,0.036170,-0.197872,0.009707,0.010822,0.009826,-0.495452,-0.908220,-0.969905
250,0.219934,0.185481,-0.418536,0.040516,0.038342,0.041200,-0.986335,-0.526998,1.487483
125,-0.319894,0.178713,-0.431036,0.009707,0.010822,0.009826,-0.742602,0.745734,0.636568
125,-0.249949,0.193377,-0.432208,0.010000,0.008791,0.009561,-0.884548,0.547010,0.402731
125,-0.213606,0.218058,-0.482021,0.020798,0.019805,0.021504,-0.849679,0.609922,0.466460
125,-0.401473,0.218228,-0.478918,0.027827,0.026500,0.028772,0.010690,-0.513594,1.571537
125,-0.464534,0.224048,-0.493353,0.020673,0.018173,0.019765,0.300263,0.350752,1.863960
250,-0.266387,0.117788,-0.315250,0.033103,0.036902,0.033507,-1.721439,-0.573373,1.559039
250,0.292897,0.151284,-0.363487,0.043706,0.041620,0.045190,-1.202883,-0.472398,1.148192
250,-0.010338,0.056265,-0.219898,0.033213,0.029197,0.031754,2.717909,-0.580962,1.575685
