label,x,y,z,w,h,l,roll,pitch,yaw
250,0.251839,0.078589,-0.344417,0.032784,0.028820,0.031343,1.624058,-0.541523,1.582446
125,-0.110890,0.011998,-0.247429,0.019331,0.018294,0.019657,0.916415,-0.562276,-2.753375
125,-0.023652,0.118347,-0.409208,0.038963,0.036872,0.039620,0.895583,-0.534728,1.579902
250,0.315378,0.144354,-0.445690,0.040803,0.045486,0.041301,-1.176299,-0.537143,1.560027
250,0.252996,0.155546,-0.481194,0.025270,0.028171,0.025579,-0.770410,0.053125,0.898863
125,0.472140,0.146193,-0.474597,0.014374,0.016024,0.014549,0.242237,-0.531254,1.573595
250,0.379539,0.136908,-0.431615,0.042520,0.047400,0.043039,0.945197,-0.535124,1.580253
250,0.322052,0.123987,-0.419848,0.032568,0.036306,0.032965,1.134443,-0.498355,1.684169
250,0.012179,0.034890,-0.263604,0.039015,0.045491,0.045533,2.756339,-0.550232,1.575180
250,-0.023331,0.202051,-0.544081,0.043914,0.041558,0.044655,0.332582,-0.511574,1.582648
