label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.160300,0.139682,-0.392462,0.013365,0.015583,0.015597,0.984815,-0.448796,1.817046
250,0.183598,0.103701,-0.323106,0.032827,0.031066,0.033381,-1.661454,-0.574940,1.558937
125,0.312765,0.176831,-0.452183,0.010916,0.012728,0.012740,0.549779,-0.412567,1.690124
125,0.291308,0.169537,-0.438506,0.014724,0.017168,0.017184,0.700475,0.418069,2.391436
125,0.232430,0.092066,-0.300047,0.038001,0.036188,0.039291,1.842674,-0.576718,1.582268
125,0.040563,0.127506,-0.372802,0.014785,0.012997,0.014136,-1.220194,-0.570596,1.559612
125,0.091486,0.040279,-0.224877,0.011274,0.010669,0.011464,-0.833079,-0.631217,-0.492322
125,-0.162939,0.164681,-0.413530,0.036572,0.034827,0.037813,0.913785,-0.567915,1.580226
125,-0.250843,0.089527,-0.310757,0.021255,0.020115,0.021614,1.655865,-0.598138,1.773720
250,0.068159,0.034078,-0.205249,0.039494,0.044027,0.039976,-2.498069,-0.582014,1.563651
250,0.390120,0.217795,-0.501771,0.025128,0.029299,0.029326,0.048980,-0.439666,1.578616
250,0.185004,0.140920,-0.384449,0.027327,0.026023,0.028254,1.338351,-0.571729,1.582385
