label,x,y,z,w,h,l,roll,pitch,yaw
250,0.254031,0.118959,-0.296209,0.031089,0.034658,0.031469,-1.808692,-0.517147,1.559631
125,-0.222029,0.139453,-0.344344,0.010000,0.008791,0.009561,-1.049685,0.148993,0.085007
125,-0.314720,0.203341,-0.464668,0.010000,0.008791,0.009561,-0.173924,1.047347,1.370650
125,-0.157055,0.160942,-0.387801,0.009707,0.010822,0.009826,-1.025499,0.320079,0.188610
250,-0.234532,0.138117,-0.332025,0.029187,0.032538,0.029544,-1.486136,-0.513946,1.559349
125,0.207688,0.104400,-0.284554,0.016615,0.019372,0.019390,-2.092236,-0.519766,1.560835
125,0.295872,0.194689,-0.427823,0.009707,0.010822,0.009826,-0.972741,0.506564,0.319238
125,-0.122162,0.169841,-0.402119,0.016268,0.014301,0.015553,1.021903,-0.266866,2.123727
250,0.216507,0.224781,-0.475793,0.036861,0.042979,0.043019,-0.504101,-0.506014,1.565247
250,-0.053895,0.099108,-0.252809,0.039653,0.034858,0.037910,2.005339,-0.518997,1.581218
250,-0.085264,0.134237,-0.326390,0.034861,0.032991,0.035450,1.260442,-0.417570,2.235719
250,0.107980,0.033638,-0.161287,0.019889,0.018821,0.020224,2.915090,-1.329427,1.760535
250,-0.041806,0.120007,-0.305804,0.030377,0.028747,0.030889,-1.200500,-0.375647,0.584454
