label,x,y,z,w,h,l,roll,pitch,yaw
250,0.286402,0.034328,-0.282346,0.037493,0.035482,0.038126,-1.882834,-0.384921,1.560541
125,0.108717,0.089519,-0.446199,0.010982,0.010458,0.011354,-0.874511,0.950869,0.597453
125,0.023391,-0.007696,-0.192206,0.010982,0.010458,0.011354,0.420386,-1.150359,-2.026155
125,-0.047476,0.079432,-0.412591,0.018521,0.021596,0.021616,1.020046,-0.376614,1.579979
125,-0.086374,0.041263,-0.326130,0.015303,0.014573,0.015823,1.610545,-0.437367,2.022380
125,0.173422,0.119187,-0.508970,0.021250,0.023690,0.021510,-0.612919,-0.373660,1.564598
125,-0.010377,0.115608,-0.499374,0.025194,0.023992,0.026050,0.370352,-0.114900,1.681660
125,0.206534,0.030079,-0.270979,0.036839,0.035081,0.038090,-2.089637,-0.386807,1.561439
250,0.108225,0.113434,-0.469747,0.044377,0.042260,0.045884,-0.388511,-0.372581,1.566714
250,0.114132,0.130183,-0.513340,0.036722,0.042818,0.042857,-0.324271,-0.372356,1.567363
250,-0.125631,0.017043,-0.240125,0.032718,0.036473,0.033117,2.016156,-0.546644,1.891208
250,0.536525,0.131292,-0.514845,0.045145,0.042723,0.045907,-0.176386,-0.371989,1.568906
250,0.420419,0.097992,-0.451104,0.025295,0.022236,0.024183,0.676522,-0.374043,1.577543
