label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.070380,0.073532,-0.172763,0.010982,0.010458,0.011354,-2.713088,-0.903091,1.409108
125,-0.200287,0.251492,-0.425480,0.010982,0.010458,0.011354,0.600318,0.818706,2.323935
125,-0.071370,0.264482,-0.444895,0.012246,0.010765,0.011707,-0.419742,0.905484,1.054812
125,-0.245258,0.182143,-0.301308,0.041073,0.036106,0.039268,1.555191,-0.598760,1.582902
125,0.080000,0.227352,-0.387334,0.018520,0.021594,0.021614,-0.897826,-0.308040,1.066916
125,0.021184,0.193889,-0.328690,0.033649,0.031844,0.034217,-1.359027,-0.596813,1.558960
250,-0.341814,0.215195,-0.358250,0.031434,0.027633,0.030053,1.265789,-0.595910,1.582345
125,-0.381138,0.237882,-0.387948,0.033622,0.039203,0.039239,-1.072293,-0.594127,1.560163
250,0.070569,0.175922,-0.301026,0.034368,0.032728,0.035535,-1.574843,-0.598957,1.558689
250,0.063484,0.267484,-0.439175,0.027266,0.031792,0.031821,-0.676702,0.085425,0.926079
