label,x,y,z,w,h,l,roll,pitch,yaw
125,0.043102,0.101419,-0.369008,0.033875,0.039498,0.039535,-1.434524,-0.447629,1.559799
250,-0.307295,0.109209,-0.397693,0.023670,0.027599,0.027624,1.153339,-0.387632,1.736647
250,-0.178636,0.013487,-0.186983,0.034889,0.038894,0.035315,3.007922,-0.458875,1.572276
125,0.175415,0.157325,-0.496026,0.009550,0.011135,0.011145,0.883236,0.817718,2.601785
125,-0.316971,0.090449,-0.365671,0.009550,0.011135,0.011145,1.119271,0.102862,3.091840
125,-0.093505,0.150990,-0.497761,0.009550,0.011135,0.011145,-0.628609,1.004386,0.859647
125,-0.294443,0.093076,-0.359293,0.033113,0.031336,0.033672,1.464137,-0.447923,1.581834
125,-0.001074,0.124611,-0.425261,0.028639,0.025176,0.027380,-1.049495,-0.444002,1.561171
125,-0.105891,0.153193,-0.497355,0.021637,0.020604,0.022371,-0.273861,0.329176,1.352336
250,0.170329,0.014821,-0.192837,0.036053,0.034332,0.037277,2.504602,-0.457011,1.577399
