label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.125939,0.001437,-0.298072,0.027776,0.032386,0.032416,1.919929,-0.301306,1.580626
250,0.019416,-0.022095,-0.220547,0.032959,0.031387,0.034078,2.936955,-0.307664,1.572922
250,-0.025252,0.076930,-0.537982,0.031522,0.036754,0.036788,0.364707,-0.086557,1.654779
125,-0.172061,0.025563,-0.390484,0.021933,0.024450,0.022200,-1.291972,-0.172768,0.978594
125,-0.215878,-0.017629,-0.249415,0.016818,0.014784,0.016079,-1.222669,-0.534907,-0.182928
125,-0.330645,0.053100,-0.492041,0.011274,0.010669,0.011464,-0.977889,1.017808,0.520597
125,-0.260448,-0.003552,-0.262834,0.038393,0.044766,0.044807,-2.187651,-0.303667,1.562264
125,-0.197730,0.021314,-0.368136,0.025854,0.028822,0.026170,-1.524395,-0.297423,1.560347
125,0.261724,0.025097,-0.398344,0.009550,0.011135,0.011145,-1.268441,0.169823,0.052668
125,0.065117,0.069899,-0.531620,0.009550,0.011135,0.011145,-0.273439,1.261057,1.284414
125,-0.089193,0.058113,-0.494739,0.020964,0.024444,0.024467,0.766835,-0.245501,1.623914
125,-0.029141,0.059135,-0.510663,0.018674,0.017783,0.019308,0.557370,0.612298,2.062746
125,-0.194610,0.045794,-0.448893,0.031591,0.030084,0.032664,1.108558,0.043542,2.318123
250,0.070393,-0.020081,-0.214678,0.041060,0.039101,0.042454,-3.003527,-0.307777,1.569357
250,-0.248887,0.018247,-0.334309,0.038130,0.044460,0.044501,-1.730957,-0.299482,1.560470
