label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.168018,0.064680,-0.336319,0.030345,0.033828,0.030715,-1.686076,-0.457571,1.559730
125,-0.001714,0.146691,-0.506938,0.011274,0.010669,0.011464,0.870932,0.817260,2.590878
125,0.253938,0.093747,-0.419988,0.009707,0.010822,0.009826,-1.066615,0.421968,0.222238
125,-0.054019,0.038569,-0.292702,0.021507,0.025077,0.025101,1.795967,-0.546271,1.894888
125,0.191314,0.179646,-0.550871,0.048044,0.042234,0.045933,-0.304007,-0.446858,1.567462
250,0.077224,0.155236,-0.513817,0.036416,0.040596,0.036860,0.227084,-0.356207,1.596574
250,0.226881,0.110889,-0.425230,0.034986,0.030755,0.033448,-0.911761,-0.442489,1.550681
125,-0.219535,0.065347,-0.360156,0.010239,0.011939,0.011950,-1.549747,-0.456211,1.559659
125,-0.340924,0.148679,-0.507252,0.030480,0.033978,0.030852,0.067213,-0.446420,1.571545
125,-0.169541,0.038772,-0.300379,0.016878,0.018816,0.017084,-1.348135,-0.543546,0.426842
250,-0.417186,0.129281,-0.463627,0.039242,0.037137,0.039905,0.613245,-0.448227,1.577208
250,-0.069344,0.155482,-0.528020,0.028868,0.027319,0.029355,0.713040,-0.277476,1.746826
250,0.112955,-0.009303,-0.196727,0.021312,0.024849,0.024872,2.998805,-1.303738,1.690136
