label,x,y,z,w,h,l,roll,pitch,yaw
125,0.021591,0.062306,-0.374470,0.026015,0.024619,0.026454,-1.456688,-0.264501,1.560500
125,-0.210433,0.016391,-0.212506,0.019644,0.017268,0.018780,-3.015724,-0.612963,1.526216
250,-0.111306,0.098716,-0.482883,0.041273,0.039059,0.041970,-0.676718,-0.257835,1.564307
250,-0.328164,0.110423,-0.528476,0.034511,0.038472,0.034932,0.498754,-0.256847,1.575754
250,-0.069170,0.056106,-0.326723,0.040996,0.038796,0.041687,-1.696959,-0.266898,1.560515
125,0.061867,0.077315,-0.440240,0.018393,0.020504,0.018618,1.032322,0.238520,2.371549
125,0.349088,0.057572,-0.326172,0.043292,0.041227,0.044762,-1.728477,-0.267209,1.560562
250,0.287266,0.128942,-0.576783,0.050129,0.047738,0.051831,-0.253046,-0.255945,1.568202
250,0.127538,0.101383,-0.509848,0.032203,0.030475,0.032747,0.501862,0.020637,1.731920
250,0.051824,0.029442,-0.238430,0.030541,0.034046,0.030913,2.146497,-0.271080,1.579489
250,0.038759,0.075036,-0.398360,0.034533,0.038497,0.034954,1.288010,-0.262848,1.580748
125,-0.316339,0.037652,-0.316916,0.009707,0.010822,0.009826,1.635521,-0.439290,2.381003
250,-0.054220,0.097556,-0.479673,0.040436,0.038266,0.041118,-0.889393,-0.259335,1.562747
