label,x,y,z,w,h,l,roll,pitch,yaw
250,0.100030,0.031505,-0.233184,0.036232,0.034288,0.036843,2.972683,-0.307674,1.572555
250,0.022070,0.086246,-0.444330,0.012659,0.014760,0.014774,0.762734,0.260139,2.090705
250,0.173264,0.092301,-0.429714,0.031048,0.036202,0.036236,-0.547595,-0.289282,1.565350
125,-0.174978,0.028934,-0.220777,0.034203,0.030067,0.032700,-2.264473,-0.304219,1.562753
125,-0.017155,0.022421,-0.241572,0.010160,0.008931,0.009713,1.586755,-0.740558,2.775604
125,0.263138,0.034136,-0.267968,0.016512,0.019253,0.019271,-1.783711,-0.566179,0.847553
125,0.133205,0.045849,-0.283706,0.029260,0.032618,0.029617,-2.932870,-0.307599,1.568629
125,-0.028757,0.048908,-0.301621,0.024460,0.027267,0.024758,1.869417,-0.309976,1.611316
125,-0.151394,0.093511,-0.435489,0.031867,0.028013,0.030466,1.188163,-0.226898,1.766934
250,-0.225189,0.117318,-0.501318,0.042655,0.040620,0.044104,-0.567344,-0.289387,1.565175
250,-0.375902,0.089806,-0.439601,0.025178,0.023827,0.025602,0.436619,-0.288756,1.575220
