label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.089458,0.062475,-0.373484,0.010000,0.008791,0.009561,-1.123671,0.053156,0.025472
125,-0.403176,0.090185,-0.432775,0.013021,0.012399,0.013463,0.954650,0.727057,2.701691
125,-0.237641,0.098910,-0.436855,0.026166,0.030509,0.030538,-0.814292,-0.439597,1.562734
250,-0.201509,0.011260,-0.245990,0.034312,0.030163,0.032804,-2.327933,-0.453330,1.562739
125,-0.076970,0.058004,-0.343762,0.011274,0.010669,0.011464,1.123237,-0.068065,-3.108955
125,-0.045975,0.089108,-0.435403,0.011730,0.010311,0.011214,0.944842,-0.007799,2.283596
125,0.082668,0.117360,-0.487310,0.017017,0.019841,0.019860,0.232202,0.018110,1.688494
125,-0.028828,0.014011,-0.268147,0.021471,0.023936,0.021733,1.454209,-0.726427,2.756859
125,0.292476,0.097982,-0.427240,0.038983,0.036891,0.039641,-1.146391,-0.442350,1.560693
250,0.014100,0.111704,-0.446542,0.046853,0.044617,0.048443,0.806352,-0.439539,1.578798
250,-0.080310,0.090946,-0.421780,0.030523,0.029066,0.031559,1.096543,-0.291571,1.953838
250,-0.123763,0.110619,-0.457178,0.031173,0.027403,0.029803,-1.074444,-0.441705,1.561048
