label,x,y,z,w,h,l,roll,pitch,yaw
250,0.452718,0.145898,-0.472076,0.044577,0.042185,0.045330,0.121968,-0.484096,1.572178
125,-0.032635,0.008566,-0.240131,0.010982,0.010458,0.011354,0.592209,-0.962477,-2.257511
125,-0.072780,0.001522,-0.238046,0.009550,0.011135,0.011145,0.797979,-0.824157,-2.520383
125,-0.185652,0.041415,-0.289197,0.028242,0.031484,0.028587,1.920541,-0.497472,1.581467
125,-0.068325,0.034340,-0.274173,0.033579,0.031977,0.034719,2.377545,-0.501254,1.578655
250,-0.166387,0.109451,-0.400614,0.042764,0.037592,0.040884,1.282386,-0.491201,1.581686
250,-0.052491,0.140969,-0.471211,0.029658,0.034580,0.034612,0.498029,-0.485242,1.576222
125,0.399729,0.147752,-0.493469,0.022422,0.019711,0.021437,0.382283,-0.207995,1.700705
250,0.322093,0.117508,-0.428267,0.029098,0.033928,0.033959,1.056171,-0.489119,1.580683
250,-0.210132,0.123684,-0.439420,0.032107,0.028224,0.030696,0.990062,-0.233105,2.085250
250,0.124545,0.157274,-0.492125,0.044440,0.042320,0.045949,-0.582138,-0.485676,1.564552
