label,x,y,z,w,h,l,roll,pitch,yaw
125,0.452053,0.039798,-0.479833,0.011274,0.010669,0.011464,-0.394438,1.212030,1.152478
125,0.188365,-0.001660,-0.341133,0.026015,0.024619,0.026454,1.677202,-0.331200,1.581308
125,0.420657,0.051097,-0.500609,0.019644,0.017268,0.018780,0.099349,0.017727,1.606720
250,0.279202,0.019954,-0.383997,0.040996,0.038796,0.041687,1.436947,-0.328803,1.581273
125,0.147982,-0.026121,-0.278332,0.018393,0.020504,0.018618,-1.595371,-0.614062,0.549698
125,-0.202303,0.035401,-0.439856,0.028993,0.025487,0.027719,1.176898,-0.326298,1.580558
125,-0.139055,0.021692,-0.384260,0.043292,0.041227,0.044762,1.405457,-0.328492,1.581223
250,-0.077648,-0.059890,-0.136682,0.050129,0.047738,0.051831,2.885405,-0.339796,1.573475
250,0.082193,-0.045224,-0.207309,0.032203,0.030475,0.032747,-2.531672,-0.607801,1.374698
250,0.158355,0.047489,-0.472224,0.030541,0.034046,0.030913,-0.991539,-0.324659,1.561950
250,0.171155,-0.004520,-0.314241,0.034533,0.038497,0.034954,-1.849268,-0.332886,1.560633
