label,x,y,z,w,h,l,roll,pitch,yaw
250,0.168185,0.123226,-0.357404,0.032784,0.028820,0.031343,-1.506272,-0.601375,1.558689
250,-0.178660,0.029099,-0.226944,0.028281,0.026931,0.029241,2.517601,-0.706946,1.660550
125,0.192886,0.209980,-0.507547,0.009707,0.010822,0.009826,0.739195,-0.594611,1.578970
250,0.104453,0.058426,-0.255631,0.040803,0.045486,0.041301,1.951777,-0.605733,1.582059
250,0.166777,0.030710,-0.230635,0.025270,0.028171,0.025579,1.386294,-0.821671,2.723479
125,-0.052350,0.033029,-0.242170,0.014374,0.016024,0.014549,-2.897850,-0.611692,1.567868
125,0.045338,0.177276,-0.434698,0.034349,0.030196,0.032840,-0.867916,-0.595541,1.561539
250,0.040317,0.068200,-0.268330,0.042520,0.047400,0.043039,-2.187514,-0.607792,1.560899
250,0.097831,0.073494,-0.284893,0.032568,0.036306,0.032965,-1.880262,-0.638350,1.446823
250,0.407990,0.178406,-0.430380,0.039015,0.045491,0.045533,-0.382027,-0.592711,1.566273
