label,x,y,z,w,h,l,roll,pitch,yaw
125,0.056390,0.047674,-0.215346,0.011274,0.010669,0.011464,-1.099006,-0.809043,-0.353684
125,0.092054,0.068177,-0.262582,0.010000,0.008791,0.009561,-1.211674,-0.467889,-0.167717
125,-0.315230,0.123803,-0.432663,0.032751,0.031188,0.033863,1.177720,-0.282607,1.666605
125,0.113063,0.070638,-0.294360,0.014448,0.016846,0.016862,-1.848758,-0.321825,1.560669
250,0.124361,0.103299,-0.370008,0.033024,0.031448,0.034145,-1.380706,-0.317192,1.560455
250,-0.166205,0.120322,-0.404073,0.040861,0.035920,0.039065,1.001472,-0.313687,1.579667
250,-0.180171,0.132567,-0.450393,0.038744,0.036896,0.040060,0.809666,-0.312177,1.578422
250,-0.236058,0.071305,-0.271295,0.030560,0.034068,0.030933,-1.804032,-0.335180,1.502532
250,-0.401140,0.134622,-0.446520,0.039261,0.045778,0.045820,-0.728787,-0.311613,1.563783
250,-0.354986,0.154386,-0.517334,0.034835,0.038834,0.035260,-0.630313,-0.069427,1.378861
125,0.022494,0.046245,-0.227710,0.011234,0.009875,0.010740,-2.231419,-0.857828,0.999473
250,-0.085074,0.039367,-0.172014,0.036137,0.034412,0.037363,2.969673,-0.328919,1.572598
250,-0.129374,0.160559,-0.541324,0.034429,0.032786,0.035598,0.334849,-0.309623,1.574257
