label,x,y,z,w,h,l,roll,pitch,yaw
250,0.003570,0.024301,-0.299929,0.041420,0.039198,0.042119,-2.085683,-0.459861,1.561108
250,0.072087,0.139430,-0.540432,0.031429,0.036646,0.036679,-0.681808,-0.090666,1.238830
125,0.194747,0.000281,-0.273428,0.010403,0.011597,0.010530,1.018077,-0.579156,-2.815994
125,0.294817,0.107468,-0.487558,0.009550,0.011135,0.011145,0.477243,1.053353,2.107535
250,0.363336,0.118047,-0.500347,0.028651,0.025186,0.027392,-0.211939,-0.445143,1.568455
250,0.421516,0.138308,-0.531732,0.042700,0.040409,0.043421,-0.450259,-0.445919,1.565952
250,0.484131,0.122248,-0.502669,0.032432,0.037815,0.037850,-0.747443,-0.376241,1.488457
125,-0.093791,-0.028252,-0.214676,0.009550,0.011135,0.011145,-0.299063,-1.093029,-1.236630
125,-0.054247,0.108630,-0.489625,0.009550,0.011135,0.011145,-0.721484,0.945661,0.744717
250,0.123971,0.037582,-0.325562,0.041723,0.039733,0.043140,1.762072,-0.456843,1.581726
