label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.117029,0.019002,-0.379784,0.010000,0.008791,0.009561,-1.266856,0.163669,0.051063
125,-0.209720,0.055747,-0.510969,0.010000,0.008791,0.009561,-0.311112,1.255421,1.244640
125,-0.052055,0.030725,-0.426825,0.009707,0.010822,0.009826,-1.250715,0.352631,0.113987
250,-0.129532,0.020326,-0.367464,0.029187,0.032538,0.029544,-1.488692,-0.298947,1.560365
125,0.312688,-0.002487,-0.313892,0.016615,0.019372,0.019390,-2.094464,-0.304764,1.561732
125,0.400872,0.055156,-0.473126,0.009707,0.010822,0.009826,-1.214430,0.561617,0.195712
125,-0.017162,0.036364,-0.442712,0.016268,0.014301,0.015553,1.134577,-0.082592,2.104036
250,0.321507,0.074320,-0.526412,0.036861,0.042979,0.043019,-0.505337,-0.291005,1.565730
250,0.051105,-0.000884,-0.281749,0.039653,0.034858,0.037910,2.007669,-0.303995,1.580280
250,0.019736,0.017738,-0.361131,0.034861,0.032991,0.035450,1.396562,-0.245172,2.191207
250,0.063194,0.008228,-0.337983,0.030377,0.028747,0.030889,-1.385277,-0.251561,0.641713
