label,x,y,z,w,h,l,roll,pitch,yaw
250,0.168478,0.175762,-0.389808,0.037493,0.035482,0.038126,1.250945,-0.528625,1.581810
125,-0.118464,0.039978,-0.166356,0.012804,0.011256,0.012241,0.528033,-0.943468,-2.195117
125,0.044963,0.197683,-0.441498,0.018431,0.016202,0.017621,-0.565569,-0.332294,1.422057
125,-0.055323,0.243594,-0.505154,0.032528,0.036262,0.032925,0.025703,-0.521746,1.571095
125,-0.162480,0.097591,-0.269658,0.020358,0.017896,0.019463,1.896097,-0.680816,1.955011
125,-0.121128,0.184620,-0.406210,0.031211,0.034794,0.031592,0.646450,-0.523771,1.577785
125,-0.054592,0.223274,-0.471078,0.030755,0.035860,0.035893,0.024436,-0.521746,1.571080
125,0.431331,0.221664,-0.478508,0.010982,0.010458,0.011354,-0.293728,1.012521,1.228234
125,0.248327,0.182229,-0.400226,0.036839,0.035081,0.038090,1.044974,-0.526746,1.580831
250,-0.081243,0.050729,-0.170661,0.045145,0.042723,0.045907,2.965061,-0.541588,1.572834
250,0.034749,0.080943,-0.236125,0.025295,0.022236,0.024183,-2.457245,-0.539503,1.563462
