label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.100387,0.147287,-0.560296,0.041925,0.036855,0.040083,-0.501734,-0.370694,1.565619
125,0.128155,0.098477,-0.463106,0.010000,0.008791,0.009561,1.013415,0.795028,2.722931
125,0.278861,0.092373,-0.456320,0.011274,0.010669,0.011464,-0.839459,0.982882,0.641364
125,0.118837,0.027788,-0.277639,0.028948,0.032271,0.029301,2.224260,-0.385549,1.579344
125,0.030969,0.030210,-0.287742,0.029918,0.028313,0.030423,1.917573,-0.382873,1.580921
125,0.331885,0.082576,-0.414319,0.029804,0.026200,0.028494,-1.013454,-0.374182,1.561660
250,0.118973,-0.007855,-0.201113,0.019379,0.022596,0.022617,2.397470,-0.737176,1.891730
125,-0.319559,0.093694,-0.454069,0.020959,0.018424,0.020038,0.703077,-0.291152,1.652162
250,-0.289456,0.129272,-0.537796,0.029965,0.028535,0.030982,0.298577,0.162762,1.741890
250,-0.255751,0.010477,-0.234633,0.027486,0.032048,0.032077,2.902417,-0.389173,1.573347
250,0.294454,0.081928,-0.417480,0.024893,0.029025,0.029052,-0.790150,-0.372429,1.563148
