label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.188409,0.124862,-0.366204,0.026015,0.024619,0.026454,-1.453313,-0.548101,1.559153
250,-0.321306,0.190155,-0.460097,0.041273,0.039059,0.041970,-0.674599,-0.541445,1.563474
250,-0.279170,0.105549,-0.322099,0.040996,0.038796,0.041687,-1.693583,-0.550498,1.559160
125,0.168682,0.067495,-0.282071,0.011274,0.010669,0.011464,-0.973870,-0.379826,-0.246842
125,0.131043,0.081446,-0.310165,0.011274,0.010669,0.011464,-1.507508,-0.641048,0.848368
125,-0.148133,0.157676,-0.425146,0.018393,0.020504,0.018618,0.829916,0.037541,2.343465
125,0.202427,0.072769,-0.275235,0.028993,0.025487,0.027719,-1.954262,-0.553011,1.559924
125,0.139088,0.106802,-0.321160,0.043292,0.041227,0.044762,-1.725116,-0.550810,1.559211
250,0.077266,0.245449,-0.541787,0.050129,0.047738,0.051831,-0.252199,-0.539561,1.567871
250,-0.158176,0.055243,-0.244794,0.030541,0.034046,0.030913,2.143635,-0.554685,1.580649
250,-0.171241,0.143768,-0.385577,0.034533,0.038497,0.034954,1.284751,-0.546449,1.582045
250,-0.347674,0.220924,-0.522596,0.023762,0.020889,0.022718,-0.346229,-0.284263,1.459163
250,-0.264220,0.188142,-0.457340,0.040436,0.038266,0.041118,-0.886762,-0.542942,1.561710
