label,x,y,z,w,h,l,roll,pitch,yaw
125,0.042523,0.054698,-0.224764,0.009550,0.011135,0.011145,-0.878186,-0.658142,-0.469633
125,0.128927,0.119220,-0.328847,0.020077,0.017649,0.019195,-1.116299,-0.283127,0.466626
125,0.113601,0.072225,-0.251721,0.018695,0.017803,0.019329,-1.589949,-0.680607,0.838028
250,0.116968,0.165450,-0.389688,0.037128,0.032638,0.035497,-1.230637,-0.526274,1.559873
125,0.212465,0.155170,-0.398320,0.012637,0.012034,0.013066,0.928537,-0.224752,2.101130
125,0.181145,0.066225,-0.223452,0.032067,0.037389,0.037424,2.159234,-0.535155,1.580435
250,0.357913,0.221419,-0.492482,0.033976,0.032153,0.034549,0.034507,-0.519590,1.571196
250,0.381618,0.197501,-0.454282,0.030905,0.029247,0.031427,-0.120229,-0.519657,1.569407
250,0.253608,0.211136,-0.472160,0.037158,0.035164,0.037785,0.590837,-0.521289,1.577251
250,0.414114,0.173716,-0.405496,0.039174,0.037305,0.040504,-0.509559,-0.520862,1.565144
250,0.159829,0.130269,-0.330424,0.041301,0.039085,0.041998,-1.562343,-0.529529,1.559210
250,-0.237482,0.161670,-0.395528,0.024888,0.021879,0.023795,1.018868,-0.417156,1.801367
