label,x,y,z,w,h,l,roll,pitch,yaw
125,0.308997,0.074581,-0.440874,0.010000,0.008791,0.009561,0.906771,0.866668,2.603780
125,0.205516,0.018321,-0.308198,0.015204,0.014389,0.015461,1.136014,-0.326438,-2.993752
125,0.229306,0.095541,-0.471001,0.009550,0.011135,0.011145,1.044409,0.653262,2.802101
250,0.174730,0.056334,-0.378546,0.028666,0.027298,0.029639,1.399400,-0.388054,1.745810
125,-0.182480,-0.026274,-0.185516,0.010982,0.010458,0.011354,0.809349,-0.954225,-2.480603
125,-0.245432,0.019062,-0.310761,0.011288,0.010749,0.011671,1.137871,-0.314361,-2.999648
125,0.028588,0.028884,-0.328926,0.014904,0.013102,0.014249,-1.772095,-0.473149,1.308830
125,0.099292,0.003597,-0.248662,0.032493,0.028564,0.031065,-2.145945,-0.415847,1.561646
250,-0.058126,0.025181,-0.296220,0.038862,0.036777,0.039518,-2.774316,-0.419728,1.566881
250,-0.263967,0.083648,-0.425586,0.038354,0.033716,0.036668,1.116949,-0.334432,1.752532
250,0.009759,0.133245,-0.535411,0.041490,0.036472,0.039666,-0.449417,-0.401389,1.566059
250,0.446993,0.095054,-0.476718,0.018502,0.020626,0.018728,-0.525459,-0.086918,1.367361
