label,x,y,z,w,h,l,roll,pitch,yaw
125,0.059039,-0.024750,-0.123365,0.009707,0.010822,0.009826,0.336049,-1.251208,-1.923352
125,-0.042318,0.075882,-0.477438,0.009550,0.011135,0.011145,1.155499,0.744919,2.851126
125,0.175212,0.112071,-0.547554,0.009707,0.010822,0.009826,-0.909739,1.066600,0.597869
125,-0.128917,0.042576,-0.359737,0.020077,0.017649,0.019195,1.296805,-0.129643,2.615456
125,0.255851,0.082685,-0.481657,0.023366,0.020541,0.022339,-0.854244,-0.114388,1.342195
125,0.155850,0.113233,-0.580476,0.024072,0.026835,0.024366,-0.312148,0.493207,1.331810
125,-0.113448,0.067829,-0.446426,0.018695,0.017803,0.019329,1.033718,-0.001454,2.117046
250,-0.117080,0.028820,-0.284555,0.037128,0.032638,0.035497,1.900907,-0.304389,1.580702
125,-0.384038,0.094919,-0.539518,0.013600,0.012951,0.014061,0.095951,-0.093415,1.591584
125,-0.212580,0.015559,-0.286470,0.012637,0.012034,0.013066,-1.777369,-0.490908,0.977968
125,-0.180947,0.084689,-0.470022,0.032067,0.037389,0.037424,-0.976509,-0.295545,1.562121
250,-0.159830,0.048877,-0.350562,0.041301,0.039085,0.041998,1.568698,-0.301128,1.581268
250,0.237365,0.021792,-0.282869,0.024888,0.021879,0.023795,-1.940531,-0.394477,1.342679
