label,x,y,z,w,h,l,roll,pitch,yaw
250,0.127606,0.022055,-0.250446,0.028285,0.032980,0.033010,2.199077,-0.669729,1.780967
125,-0.304064,0.095831,-0.396257,0.009707,0.010822,0.009826,1.017760,0.296146,2.963356
125,-0.326091,0.125800,-0.442236,0.011274,0.010669,0.011464,0.952575,0.521970,2.800817
125,-0.116450,-0.015279,-0.187630,0.027687,0.030865,0.028025,-2.776608,-0.535726,1.566668
250,-0.004487,0.078227,-0.340312,0.041344,0.039125,0.042042,-1.654675,-0.527248,1.559271
250,-0.167625,0.004517,-0.221142,0.031591,0.030084,0.032664,-2.995893,-0.536276,1.569117
125,0.095946,0.080911,-0.360009,0.010000,0.008791,0.009561,1.044394,0.008570,3.136613
125,0.108633,0.023880,-0.261736,0.010000,0.008791,0.009561,0.944564,-0.540968,-2.785010
125,0.430673,0.162714,-0.500467,0.027468,0.025994,0.027931,-0.687110,0.179294,0.942804
250,0.070796,-0.001487,-0.210076,0.029860,0.026249,0.028548,2.099911,-0.730054,1.911776
250,-0.076202,0.019081,-0.246718,0.028446,0.025006,0.027196,-2.256743,-0.725507,1.314908
250,-0.364756,0.117948,-0.415609,0.033374,0.031583,0.033937,1.188304,-0.522674,1.581526
