label,x,y,z,w,h,l,roll,pitch,yaw
125,0.213292,0.068547,-0.434665,0.027101,0.023824,0.025910,0.955961,-0.340284,1.579480
250,0.505864,0.097595,-0.504816,0.038930,0.036841,0.039587,-0.836206,-0.339347,1.562908
125,-0.032217,0.079309,-0.476871,0.010982,0.010458,0.011354,-1.008325,0.881467,0.452758
125,-0.279403,0.053612,-0.394747,0.011430,0.010885,0.011819,1.215231,0.227185,3.058146
125,-0.175056,0.108599,-0.549044,0.028121,0.026779,0.029076,0.252894,-0.140938,1.626832
125,-0.210322,-0.015601,-0.198082,0.033330,0.031541,0.033892,2.646177,-0.354842,1.575850
250,-0.058697,-0.017660,-0.189855,0.030991,0.027243,0.029629,-2.807662,-0.355490,1.567313
250,-0.215365,0.076541,-0.454593,0.028630,0.025168,0.027372,0.745418,-0.338700,1.578007
250,-0.241704,-0.001611,-0.244974,0.024513,0.021549,0.023436,2.139452,-0.653129,2.000320
250,0.071436,0.051708,-0.381197,0.029796,0.034741,0.034773,-1.432584,-0.344680,1.560268
250,0.462029,0.095209,-0.513927,0.026734,0.025299,0.027185,-0.669830,-0.338208,1.564197
250,0.262290,0.095609,-0.518266,0.021892,0.019244,0.020929,0.358530,0.075637,1.734182
