label,x,y,z,w,h,l,roll,pitch,yaw
125,0.146285,0.202148,-0.459228,0.010982,0.010458,0.011354,-0.814455,0.682652,0.536896
125,0.138137,0.182905,-0.432987,0.017732,0.016780,0.018031,-0.674331,0.099130,0.969631
125,0.151792,0.106820,-0.302920,0.026176,0.024927,0.027065,-1.826446,-0.564080,1.559366
125,0.102441,0.177056,-0.410755,0.030687,0.029223,0.031729,-0.753091,-0.554240,1.562717
125,-0.128749,0.056412,-0.223933,0.023015,0.025657,0.023296,1.982936,-0.817561,2.071203
250,-0.115218,0.182281,-0.416590,0.034595,0.032739,0.035179,0.911435,-0.555415,1.580134
250,-0.075331,0.063440,-0.215990,0.042884,0.037698,0.040999,2.543845,-0.569798,1.577445
250,-0.197062,0.151618,-0.367485,0.033938,0.032318,0.035090,1.344167,-0.550182,1.633372
250,-0.343904,0.171369,-0.405838,0.022137,0.025811,0.025835,-0.818181,-0.554703,1.562173
125,0.198051,0.140114,-0.367176,0.011483,0.010095,0.010979,-1.342758,-0.549131,1.502412
250,0.154125,0.140392,-0.343683,0.037146,0.032654,0.035513,-1.449606,-0.560344,1.559069
250,0.086058,0.257467,-0.546450,0.019802,0.017407,0.018932,-0.235889,-0.171195,1.462296
