label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.437045,0.115472,-0.492453,0.011274,0.010669,0.011464,-0.472633,1.112548,1.052653
125,-0.445315,0.143362,-0.540467,0.037683,0.035661,0.038319,-0.123254,-0.394926,1.569459
250,-0.550277,0.135782,-0.542161,0.022167,0.021109,0.022919,0.380772,0.424869,1.889152
125,-0.107583,0.007253,-0.241068,0.010982,0.010458,0.011354,0.926679,-0.855383,-2.625909
125,0.139465,0.044654,-0.319002,0.011430,0.010885,0.011819,-1.155296,-0.220433,-0.096169
125,0.035380,-0.020487,-0.168528,0.028121,0.026779,0.029076,-2.840324,-0.608560,1.502765
125,0.070053,0.128192,-0.509902,0.033330,0.031541,0.033892,-0.490092,-0.396032,1.565675
250,-0.081586,0.132205,-0.517099,0.030991,0.027243,0.029629,0.332941,-0.395401,1.574352
250,0.075529,0.020544,-0.259512,0.028630,0.025168,0.027372,-2.389208,-0.412161,1.563362
250,0.101512,0.106447,-0.466121,0.024513,0.021549,0.023436,-0.712310,-0.047920,1.233871
250,-0.211394,0.052287,-0.329693,0.029796,0.034741,0.034773,1.702782,-0.406187,1.581581
