label,x,y,z,w,h,l,roll,pitch,yaw
125,0.383452,0.073397,-0.412088,0.010000,0.008791,0.009561,-1.243516,0.470486,0.152699
125,0.110525,0.049259,-0.327987,0.018617,0.020754,0.018844,1.702252,-0.296173,1.612744
250,0.049387,0.119189,-0.515364,0.045682,0.040158,0.043675,0.868770,-0.284165,1.578766
250,0.321562,0.096221,-0.479032,0.021415,0.024969,0.024992,-0.406638,-0.124030,1.496046
125,-0.042934,0.020268,-0.227110,0.015443,0.013576,0.014764,-1.194689,-0.675934,-0.242213
125,-0.097830,0.028022,-0.224713,0.037528,0.032990,0.035878,-2.510541,-0.298694,1.564638
250,-0.019824,0.062815,-0.354327,0.029885,0.026271,0.028572,-1.523104,-0.290153,1.560371
250,-0.028931,0.024113,-0.240118,0.022770,0.025384,0.023048,-1.512189,-0.667350,0.292980
250,0.048841,0.066874,-0.337845,0.044753,0.052182,0.052230,1.599634,-0.290918,1.581230
250,0.472684,0.098032,-0.444902,0.043180,0.050348,0.050394,-1.111654,-0.286195,1.561440
